1,0.0274509803921568,ABONN:,21.60250878334045,41,safe,-0.4406358003616333,Baseline:,18.60274052619934,41,safe,0.0089517347514629,abCrown:,safe,1.8741
2,0.0156862745098039,ABONN:,1.366032600402832,5,safe,-0.0492406450212001,Baseline:,1.097348690032959,5,safe,0.1270447075366974,abCrown:,safe,0.0762
4,0.0156862745098039,ABONN:,1.4100675582885742,5,safe,-0.1911937594413757,Baseline:,1.12231183052063,5,safe,0.0746750831604003,abCrown:,safe,0.1069
5,0.0235294117647058,ABONN:,1000.7060110569,2473,unknown,-0.3994676470756531,Baseline:,1000.5871183872224,2857,unknown,-0.138609230518341,abCrown:,safe,2.7474
6,0.0196078431372549,ABONN:,4.429006338119507,17,safe,-0.1359834522008896,Baseline:,3.298243284225464,17,safe,0.0113679496571421,abCrown:,safe,2.1971
7,0.0196078431372549,ABONN:,1.9389173984527588,7,safe,-0.0033154948614537,Baseline:,1.504582166671753,7,safe,0.0269897151738405,abCrown:,safe,1.4651
8,0.0117647058823529,ABONN:,0.9279093742370604,3,safe,0.0177189689129591,Baseline:,0.784238338470459,3,safe,0.0177189689129591,abCrown:,safe,1.1659
9,0.0313725490196078,ABONN:,90.4696204662323,151,safe,-0.5010838508605957,Baseline:,78.3754231929779,151,safe,0.0108377756550908,abCrown:,safe,2.1038
10,0.0470588235294117,ABONN:,16.39706540107727,21,safe,-0.2112689763307571,Baseline:,14.47488784790039,21,safe,0.056273229420185,abCrown:,safe,0.0863
11,0.0313725490196078,ABONN:,2.1027190685272217,5,safe,-0.0980742797255516,Baseline:,1.8219785690307613,5,safe,0.0749597027897834,abCrown:,safe,0.0884
13,0.0313725490196078,ABONN:,258.5278477668762,369,safe,-0.4121552407741546,Baseline:,224.9047467708588,369,safe,0.0363105535507202,abCrown:,safe,0.1323
13,0.0431372549019607,ABONN:,1001.2877204418182,1679,unknown,-2.2764132022857666,Baseline:,1001.2163188457488,1288,unknown,-1.6700778007507324,abCrown:,safe,13.0696
14,0.0352941176470588,ABONN:,1000.677124261856,1643,unknown,-0.8474317789077759,Baseline:,1000.3220903873444,2079,unknown,-0.6662170886993408,abCrown:,safe,2.9321
15,0.0313725490196078,ABONN:,1.140841007232666,3,safe,0.1458780467510223,Baseline:,1.017308473587036,3,safe,0.1458780467510223,abCrown:,safe,0.0887
16,0.0274509803921568,ABONN:,3.1294164657592773,11,safe,-0.2252314537763595,Baseline:,2.2560105323791504,11,safe,0.0426305048167705,abCrown:,safe,1.9579
16,0.0313725490196078,ABONN:,31.165091276168823,49,safe,-0.5062516927719116,Baseline:,28.36453485488892,49,safe,0.0041193077340722,abCrown:,safe,4.021
16,0.0392156862745098,ABONN:,14.797566652297974,19,advExample,-1.2429648637771606,Baseline:,118.50088953971864,189,advExample,-0.8516648411750793,abCrown:,unknown,37.9007
19,0.0196078431372549,ABONN:,1.3535478115081787,5,safe,-0.0219274498522281,Baseline:,1.1221215724945068,5,safe,0.2110366523265838,abCrown:,safe,0.0929
19,0.0235294117647058,ABONN:,1000.7177982330322,2421,unknown,-0.5625255107879639,Baseline:,900.8919816017152,3041,safe,0.0513016805052757,abCrown:,safe,4.1088
20,0.0274509803921568,ABONN:,82.47041583061218,113,safe,-0.2910407483577728,Baseline:,60.76147365570069,113,safe,0.1026737615466117,abCrown:,safe,1.7721
21,0.0196078431372549,ABONN:,3.85903525352478,11,safe,-0.2433301210403442,Baseline:,3.1756138801574707,11,safe,0.0767436996102333,abCrown:,safe,1.961
22,0.0392156862745098,ABONN:,4.304254055023193,7,safe,-0.2003479152917862,Baseline:,3.964098930358887,7,safe,0.0392215438187122,abCrown:,safe,0.0944
22,0.0431372549019607,ABONN:,73.54933285713196,113,safe,-0.7108096480369568,Baseline:,66.47666573524475,113,safe,0.0481736622750759,abCrown:,safe,0.1338
22,0.0470588235294117,ABONN:,202.3442826271057,329,safe,-0.4233410060405731,Baseline:,173.59534573554993,329,safe,0.0028167250566184,abCrown:,safe,1.2549
22,0.0627450980392156,ABONN:,1001.268580198288,1727,unknown,-1.5885413885116575,Baseline:,1000.582391500473,1731,unknown,-1.009160041809082,abCrown:,safe,99.9262
23,0.0392156862745098,ABONN:,8.232463121414185,23,safe,-0.0816263109445571,Baseline:,6.501474618911743,23,safe,0.1533119529485702,abCrown:,safe,1.9398
25,0.0470588235294117,ABONN:,0.9771661758422852,3,safe,0.0187546461820602,Baseline:,0.8652405738830566,3,safe,0.0187546461820602,abCrown:,safe,0.0988
26,0.0196078431372549,ABONN:,13.375871181488035,19,safe,-0.236739233136177,Baseline:,12.444577932357788,19,safe,0.0082658054307103,abCrown:,safe,0.1134
27,0.0235294117647058,ABONN:,3.664071798324585,11,safe,-0.1800257563591003,Baseline:,2.9333062171936035,11,safe,0.0248687379062175,abCrown:,safe,0.1237
28,0.0470588235294117,ABONN:,1001.143141746521,1583,unknown,-0.5429866313934326,Baseline:,884.1325833797455,1667,safe,0.2224456369876861,abCrown:,safe,2.0074
28,0.0549019607843137,ABONN:,1000.2717599868774,1671,unknown,-2.274404525756836,Baseline:,1000.548840045929,1718,unknown,-1.5305204391479492,abCrown:,safe,7.423
28,0.0588235294117647,ABONN:,1001.8204503059388,1569,unknown,-3.5290355682373047,Baseline:,1000.41996884346,1523,unknown,-2.458667993545532,abCrown:,safe,13.8485
29,0.0235294117647058,ABONN:,1.4260151386260986,5,safe,-0.0998115912079811,Baseline:,1.1474766731262207,5,safe,0.0308348201215267,abCrown:,safe,1.8196
29,0.0274509803921568,ABONN:,16.311207056045532,24,advExample,-0.7552613615989685,Baseline:,247.27893996238708,458,advExample,-0.3200946450233459,abCrown:,unknown,11.287
30,0.0392156862745098,ABONN:,347.2395849227905,517,safe,-0.7727102637290955,Baseline:,311.66394543647766,517,safe,0.0271254088729619,abCrown:,safe,0.1222
30,0.0431372549019607,ABONN:,1000.2197771072388,1629,unknown,-1.332676649093628,Baseline:,1000.8486077785492,1699,unknown,-0.4124161601066589,abCrown:,safe,2.4944
32,0.0313725490196078,ABONN:,3.940085649490357,9,safe,-0.2738988995552063,Baseline:,3.272466897964477,9,safe,0.0069068758748471,abCrown:,safe,0.1194
32,0.0392156862745098,ABONN:,45.45202016830444,61,advExample,-2.41042423248291,Baseline:,1000.4003095626832,1710,unknown,-0.7132851481437683,abCrown:,unknown,18.0257
33,0.0352941176470588,ABONN:,466.1367106437683,691,safe,-0.7243725061416626,Baseline:,395.4924304485321,691,safe,0.0248446408659219,abCrown:,safe,3.7661
33,0.0470588235294117,ABONN:,41.77392172813416,55,advExample,-3.6868374347686768,Baseline:,1000.6278405189514,1617,unknown,-2.6161868572235107,abCrown:,unknown,251.9479
36,0.0196078431372549,ABONN:,2.5562567710876465,7,safe,-0.1459250003099441,Baseline:,2.095496416091919,7,safe,0.0267583560198545,abCrown:,safe,1.9523
38,0.0117647058823529,ABONN:,223.324598312378,879,safe,-0.3112358152866363,Baseline:,158.7261016368866,879,safe,0.0007126115378923,abCrown:,safe,4.7355
39,0.0274509803921568,ABONN:,13.968059301376345,41,safe,-0.445655882358551,Baseline:,10.909397840499878,41,safe,0.0139659354463219,abCrown:,safe,0.1413
41,0.0235294117647058,ABONN:,4.122893810272217,15,safe,-0.180325374007225,Baseline:,3.131088733673096,15,safe,0.1788173764944076,abCrown:,safe,2.2539
41,0.0274509803921568,ABONN:,1000.7411456108092,1669,unknown,-1.2393256425857544,Baseline:,1000.6901051998138,1774,unknown,-0.3890736401081085,abCrown:,safe,4.9622
43,0.0156862745098039,ABONN:,7.148826360702515,11,safe,-0.0171755421906709,Baseline:,6.090655565261841,11,safe,0.0110479248687624,abCrown:,safe,1.0692
44,0.0352941176470588,ABONN:,13.89998698234558,17,advExample,-3.92419958114624,Baseline:,63.06348419189453,105,advExample,-3.2020652294158936,abCrown:,unknown,91.8137
45,0.0235294117647058,ABONN:,1.4133844375610352,5,safe,-0.1715317070484161,Baseline:,1.0962464809417725,5,safe,0.0012101031607016,abCrown:,safe,0.1129
46,0.0196078431372549,ABONN:,4.0126633644104,15,safe,-0.0969464555382728,Baseline:,3.0213685035705566,15,safe,0.0150182247161865,abCrown:,safe,2.6287
46,0.0235294117647058,ABONN:,1000.6269273757936,2437,unknown,-0.5043720006942749,Baseline:,1000.6165289878844,2759,unknown,-0.1532428413629531,abCrown:,safe,5.8853
46,0.0313725490196078,ABONN:,44.95420479774475,53,advExample,-1.3159801959991455,Baseline:,570.4787831306458,933,advExample,-1.0886174440383911,abCrown:,unknown,193.2915
47,0.0274509803921568,ABONN:,1.034552812576294,3,safe,0.0085401991382241,Baseline:,0.7670998573303223,3,safe,0.0085401991382241,abCrown:,safe,0.0963
47,0.0313725490196078,ABONN:,1000.8719170093536,1891,unknown,-0.6051058173179626,Baseline:,1000.710233449936,2110,unknown,-0.2388906329870224,abCrown:,safe,3.8727
50,0.0274509803921568,ABONN:,741.6585676670074,1051,safe,-0.8281248211860657,Baseline:,639.913920879364,1051,safe,0.0202467758208513,abCrown:,safe,2.4146
51,0.0431372549019607,ABONN:,86.64835500717163,125,safe,-0.6567429304122925,Baseline:,74.62890362739563,125,safe,0.0465551801025867,abCrown:,safe,0.1584
51,0.0470588235294117,ABONN:,402.0475726127625,581,safe,-1.103800654411316,Baseline:,348.5698881149292,581,safe,0.0254023764282464,abCrown:,safe,1.4441
52,0.0352941176470588,ABONN:,46.69849348068237,59,safe,-0.2828889787197113,Baseline:,40.34035539627075,59,safe,0.0162727888673543,abCrown:,safe,0.1037
52,0.0392156862745098,ABONN:,46.49236702919006,71,safe,-0.4094832241535187,Baseline:,39.08288836479187,71,safe,0.0100838812068104,abCrown:,safe,0.1348
52,0.0431372549019607,ABONN:,1001.5090396404266,1569,unknown,-1.126497507095337,Baseline:,1000.5044202804564,1888,unknown,-0.3638370931148529,abCrown:,safe,3.9045
53,0.0313725490196078,ABONN:,102.33056592941284,237,safe,-0.5485945343971252,Baseline:,82.5544011592865,237,safe,0.1253031492233276,abCrown:,safe,2.6581
54,0.0509803921568627,ABONN:,10.076096773147585,37,safe,-0.1608769446611404,Baseline:,7.656568288803101,37,safe,0.0928351357579231,abCrown:,safe,2.2736
55,0.0352941176470588,ABONN:,36.728341579437256,81,safe,-0.4470715224742889,Baseline:,30.26994466781616,81,safe,0.0880369693040847,abCrown:,safe,2.1648
56,0.0392156862745098,ABONN:,687.3398690223694,1089,safe,-0.5184242129325867,Baseline:,582.9201662540436,1089,safe,0.0105889523401856,abCrown:,safe,2.3272
58,0.0352941176470588,ABONN:,2.015772819519043,7,safe,-0.0186460223048925,Baseline:,1.5980210304260254,7,safe,0.0294476598501205,abCrown:,safe,0.0848
58,0.0392156862745098,ABONN:,158.1851522922516,275,safe,-0.4750210344791412,Baseline:,133.45977640151978,275,safe,0.3399429023265838,abCrown:,safe,1.7078
60,0.0431372549019607,ABONN:,142.43464398384094,225,safe,-0.4118777215480804,Baseline:,126.20550346374512,225,safe,0.0096241598948836,abCrown:,safe,0.0905
61,0.0352941176470588,ABONN:,22.87202429771424,31,safe,-0.6300024390220642,Baseline:,20.632869005203247,31,safe,0.0486692748963832,abCrown:,safe,5.8699
61,0.0392156862745098,ABONN:,4.448644876480103,5,advExample,-0.9380234479904176,Baseline:,4.106938600540161,5,advExample,-0.2362058162689209,abCrown:,unknown,10.5454
61,0.0431372549019607,ABONN:,4.484375238418579,5,advExample,-1.1449589729309082,Baseline:,4.143670082092285,5,advExample,-0.6475127935409546,abCrown:,unknown,14.4504
61,0.0470588235294117,ABONN:,2.217418670654297,2,advExample,,Baseline:,2.0654056072235107,2,advExample,,abCrown:,unknown,33.9353
61,0.0509803921568627,ABONN:,2.094267129898072,2,advExample,,Baseline:,2.374496459960937,2,advExample,,abCrown:,unknown,73.3331
